Treatment,ColonyID,TestingDate,BeeID,Trial number,Visit01,Visit02,Visit03,Visit04,Visit05,Visit06,Visit07,Visit08,Visit09,Visit10,Visit11,Visit12,Visit13,Visit14,Visit15,Visit16,Visit17,Visit18,Visit19,Visit20,Visit21,Visit22,Visit23,Visit24,Visit25,Visit26,Visit27,Visit28,Visit29,Visit30,Visit31,Visit32,Visit33,Visit34,Visit35,Visit36,Visit37,Visit38,Visit39,Visit40,Visit41,Visit42,Visit43,Visit44,Visit45,Visit46,Visit47,Visit48,Visit49,Visit50,Visit51,Visit52,Visit53,Visit54,Visit55,Visit56,Visit57,Visit58,Visit59,Visit60,NumDistinctArms,RowRelativeNumber,TotalArms,NumSame,NumReward,NumRevisited,NumTurnsL1,NumTurnsL2,NumTurnsL3,NumTurnsR1,NumTurnsR2,NumTurnsR3,NumTurns4,NumReentries0,Total1s,Total 2s,Total 3s,Prop 1s,Prop 2s,Prop 3s,PropO4,PropOS,FirstMistake,NumSwitches,TotalL,TotalR,TotalLorR,Change direction prop,Proportion R,Prop R bias,Prop side bias,Num not reach feeder 9,Num reach feeder 9,Season,New or Used floor,EmergenceDate,AgeDays,AgeRelativeToColony
Balanced,Balanced_Colony04,2022-05-01,4Rep2,3,,R1,R1,R2,R1,R3,R2,L3,L3,R1,R3,R3,L3,O4,O4,R2,R2,R3,O4,R2,R3,L3,L3,R3,R3,R2,R2,R2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Four,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Winter,,2022-04-07,24,0.1666666667
Balanced,Balanced_Colony04,2022-05-01,4Rep2,4,7,5,3,1,8,6,5,4,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,One,10,0,8,2,0,0,0,5,4,0,0,0,5,4,0,0.5555555556,0.4444444444,0,0,0,7,0,0,9,9,0,1,0.5,0.5,,,Winter,,2022-04-07,24,0.1666666667
Balanced,Balanced_Colony04,2022-05-01,4Rep2,4,10.582906,10.397855,11.616328,11.183435,9.607589,10.80905,11.438352,11.369759,9.961362,10.188311,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Two,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,10,Winter,,2022-04-07,24,0.1666666667
Balanced,Balanced_Colony04,2022-05-01,4Rep2,4,Reward,Reward,Reward,Reward,Reward,Reward,Previsited,Reward,Previsited,Reward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Three,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Winter,,2022-04-07,24,0.1666666667
Balanced,Balanced_Colony04,2022-05-01,4Rep2,4,,R2,R2,R2,R1,R2,R1,R1,R1,R1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Four,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Winter,,2022-04-07,24,0.1666666667
Balanced,Balanced_Colony04,2022-05-01,4Rep2,5,4,3,2,1,8,7,5,3,1,7,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,One,11,0,8,3,0,0,0,6,4,0,0,0,6,4,0,0.6,0.4,0,0,0,8,0,0,10,10,0,1,0.5,0.5,,,Winter,,2022-04-07,24,0.1666666667
Balanced,Balanced_Colony04,2022-05-01,4Rep2,5,10.207998,10.610829,11.148608,10.389228,10.744641,11.073241,10.694708,9.917472,9.487397,11.350833,9.975265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Two,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,11,Winter,,2022-04-07,24,0.1666666667
Balanced,Balanced_Colony04,2022-05-01,4Rep2,5,Reward,Reward,Reward,Reward,Reward,Reward,Reward,Previsited,Previsited,Previsited,Reward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Three,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Winter,,2022-04-07,24,0.1666666667
Balanced,Balanced_Colony04,2022-05-01,4Rep2,5,,R1,R1,R1,R1,R1,R2,R2,R2,R2,R1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Four,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Winter,,2022-04-07,24,0.1666666667
Balanced,Balanced_Colony04,2022-05-01,4Rep2,6,6,5,3,2,1,8,7,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,One,8,0,8,0,0,0,0,5,1,1,0,0,5,1,1,0.7142857143,0.1428571429,0.1428571429,0,0,8,0,0,7,7,0,1,0.5,0.5,,,Winter,,2022-04-07,24,0.1666666667
Balanced,Balanced_Colony04,2022-05-01,4Rep2,6,10.27636,10.966722,10.976262,11.630951,10.847879,10.640236,11.54994,9.566131,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Two,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,8,Winter,,2022-04-07,24,0.1666666667
Balanced,Balanced_Colony04,2022-05-01,4Rep2,6,Reward,Reward,Reward,Reward,Reward,Reward,Reward,Reward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Three,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Winter,,2022-04-07,24,0.1666666667
Balanced,Balanced_Colony04,2022-05-01,4Rep2,6,,R1,R2,R1,R1,R1,R1,R3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Four,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Winter,,2022-04-07,24,0.1666666667
Balanced,Balanced_Colony04,2022-05-01,4Rep2,7,1,8,6,5,4,3,2,1,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,One,9,0,8,1,0,0,0,6,2,0,0,0,6,2,0,0.75,0.25,0,0,0,8,0,0,8,8,0,1,0.5,0.5,,,Winter,,2022-04-07,24,0.1666666667
Balanced,Balanced_Colony04,2022-05-01,4Rep2,7,10.69489,11.314299,9.937264,10.37167,10.280968,10.959841,10.289402,10.951514,9.749175,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Two,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,9,Winter,,2022-04-07,24,0.1666666667
Balanced,Balanced_Colony04,2022-05-01,4Rep2,7,Reward,Reward,Reward,Reward,Reward,Reward,Reward,Previsited,Reward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Three,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Winter,,2022-04-07,24,0.1666666667
Balanced,Balanced_Colony04,2022-05-01,4Rep2,7,,R1,R2,R1,R1,R1,R1,R1,R2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Four,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Winter,,2022-04-07,24,0.1666666667
Balanced,Balanced_Colony04,2022-05-01,4Rep2,8,8,6,5,4,3,1,7,5,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,One,10,0,8,2,0,0,0,4,5,0,0,0,4,5,0,0.4444444444,0.5555555556,0,0,0,8,0,0,9,9,0,1,0.5,0.5,,,Winter,,2022-04-07,24,0.1666666667
Balanced,Balanced_Colony04,2022-05-01,4Rep2,8,11.669233,9.992739,9.834655,9.695121,9.642018,10.716175,10.444598,11.225744,9.761464,9.771603,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Two,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,10,Winter,,2022-04-07,24,0.1666666667
Balanced,Balanced_Colony04,2022-05-01,4Rep2,8,Reward,Reward,Reward,Reward,Reward,Reward,Reward,Previsited,Previsited,Reward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Three,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Winter,,2022-04-07,24,0.1666666667
Balanced,Balanced_Colony04,2022-05-01,4Rep2,8,,R2,R1,R1,R1,R2,R2,R2,R2,R1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Four,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Winter,,2022-04-07,24,0.1666666667
Balanced,Balanced_Colony04,2022-05-01,4Rep3,1,6,5,3,2,8,6,4,3,2,7,5,4,2,8,6,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,One,16,0,8,8,0,0,1,5,8,1,0,0,5,8,2,0.3333333333,0.5333333333,0.1333333333,0,0,6,1,1,14,15,0.0714285714,0.9333333333,0.4333333333,0.4333333333,,,Winter,,2022-04-07,24,0.1666666667
Balanced,Balanced_Colony04,2022-05-01,4Rep3,1,10.723812,10.150839,10.726938,10.213496,10.100691,10.033017,11.566821,10.378265,10.366858,9.807742,9.99703,11.493823,11.612401,9.913501,10.5463,9.943147,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Two,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,16,Winter,,2022-04-07,24,0.1666666667
Balanced,Balanced_Colony04,2022-05-01,4Rep3,1,Reward,Reward,Reward,Reward,Reward,Previsited,Reward,Previsited,Previsited,Reward,Previsited,Previsited,Previsited,Previsited,Previsited,Reward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Three,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Winter,,2022-04-07,24,0.1666666667
Balanced,Balanced_Colony04,2022-05-01,4Rep3,1,,R1,R2,R1,R2,R2,R2,R1,R1,R3,R2,R1,R2,R2,R2,L3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Four,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Winter,,2022-04-07,24,0.1666666667
Balanced,Balanced_Colony04,2022-05-01,4Rep3,2,6,7,6,4,2,2,8,7,5,4,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,One,12,1,8,3,1,0,0,4,5,0,0,1,5,5,0,0.4545454545,0.4545454545,0,0,0.0909090909,3,1,1,9,10,0.1111111111,0.9,0.4,0.4,,,Winter,,2022-04-07,24,0.1666666667
Balanced,Balanced_Colony04,2022-05-01,4Rep3,2,4.74077,11.459957,11.438829,10.504613,9.970105,10.168567,10.212867,11.506502,10.424909,9.955568,10.658083,9.830373,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Two,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,11,Winter,,2022-04-07,24,0.1666666667
Balanced,Balanced_Colony04,2022-05-01,4Rep3,2,Reward,Reward,Previsited,Reward,Reward,Same,Reward,Previsited,Reward,Previsited,Reward,Reward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Three,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Winter,,2022-04-07,24,0.1666666667
Balanced,Balanced_Colony04,2022-05-01,4Rep3,2,,L1,R1,R2,R2,S0,R2,R1,R2,R1,R1,R2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Four,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Winter,,2022-04-07,24,0.1666666667
Balanced,Balanced_Colony04,2022-05-01,4Rep3,3,6,4,3,8,7,6,5,4,3,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,One,11,0,8,3,0,0,0,8,1,1,0,0,8,1,1,0.8,0.1,0.1,0,0,6,0,0,10,10,0,1,0.5,0.5,,,Winter,,2022-04-07,24,0.1666666667
Balanced,Balanced_Colony04,2022-05-01,4Rep3,3,10.403946,11.06352,10.974362,10.426086,10.084932,9.323924,9.487808,10.619056,10.082689,10.095093,10.638716,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Two,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,11,Winter,,2022-04-07,24,0.1666666667
Balanced,Balanced_Colony04,2022-05-01,4Rep3,3,Reward,Reward,Reward,Reward,Reward,Previsited,Reward,Previsited,Previsited,Reward,Reward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Three,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Winter,,2022-04-07,24,0.1666666667
Balanced,Balanced_Colony04,2022-05-01,4Rep3,3,,R2,R1,R3,R1,R1,R1,R1,R1,R1,R1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Four,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Winter,,2022-04-07,24,0.1666666667
Balanced,Balanced_Colony04,2022-05-01,4Rep3,4,6,5,2,8,6,5,3,2,1,6,5,2,1,3,8,4,3,2,1,6,4,5,3,2,8,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,One,26,0,8,18,1,1,0,11,6,5,1,0,12,7,5,0.48,0.28,0.2,0.04,0,5,4,2,22,24,0.1739130435,0.9166666667,0.4166666667,0.4166666667,,,Winter,,2022-04-07,24,0.1666666667
Balanced,Balanced_Colony04,2022-05-01,4Rep3,4,10.537388,11.169971,11.355246,10.484869,10.149053,10.113748,9.659651,9.513639,11.476954,10.014913,11.378619,10.445083,11.268448,9.833743,11.708589,10.552028,9.586384,9.319178,11.677031,11.619516,9.735089,10.012636,11.401397,11.43242,10.105495,10.285423,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Two,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,26,Winter,,2022-04-07,24,0.1666666667
Balanced,Balanced_Colony04,2022-05-01,4Rep3,4,Reward,Reward,Reward,Reward,Previsited,Previsited,Reward,Previsited,Reward,Previsited,Previsited,Previsited,Previsited,Previsited,Previsited,Reward,Previsited,Previsited,Previsited,Previsited,Previsited,Previsited,Previsited,Previsited,Previsited,Reward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Three,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Winter,,2022-04-07,24,0.1666666667
Balanced,Balanced_Colony04,2022-05-01,4Rep3,4,,R1,R3,R2,R2,R1,R2,R1,R1,R3,R1,R3,R1,L2,R3,O4,R1,R1,R1,R3,R2,L1,R2,R1,R2,R1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Four,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Winter,,2022-04-07,24,0.1666666667
Balanced,Balanced_Colony04,2022-05-01,4Rep3,5,5,4,3,2,1,8,6,5,4,3,1,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,One,12,0,8,4,0,0,0,8,3,0,0,0,8,3,0,0.7272727273,0.2727272727,0,0,0,8,0,0,11,11,0,1,0.5,0.5,,,Winter,,2022-04-07,24,0.1666666667
Balanced,Balanced_Colony04,2022-05-01,4Rep3,5,10.850161,9.798436,10.251595,9.989149,10.332108,10.466466,11.341745,10.084932,10.725175,11.088334,11.157469,10.19229,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Two,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,12,Winter,,2022-04-07,24,0.1666666667
Balanced,Balanced_Colony04,2022-05-01,4Rep3,5,Reward,Reward,Reward,Reward,Reward,Reward,Reward,Previsited,Previsited,Previsited,Previsited,Reward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Three,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Winter,,2022-04-07,24,0.1666666667
Balanced,Balanced_Colony04,2022-05-01,4Rep3,5,,R1,R1,R1,R1,R1,R2,R1,R1,R1,R2,R2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Four,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Winter,,2022-04-07,24,0.1666666667
Balanced,Balanced_Colony04,2022-05-01,4Rep3,6,8,7,5,3,2,8,7,6,5,4,3,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,One,13,0,8,5,0,0,0,9,3,0,0,0,9,3,0,0.75,0.25,0,0,0,6,0,0,12,12,0,1,0.5,0.5,,,Winter,,2022-04-07,24,0.1666666667
Balanced,Balanced_Colony04,2022-05-01,4Rep3,6,10.390278,9.901598,11.11625,10.856644,10.527523,10.232602,9.675962,10.452377,9.817138,10.509677,9.750994,11.118354,10.388008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Two,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,13,Winter,,2022-04-07,24,0.1666666667
Balanced,Balanced_Colony04,2022-05-01,4Rep3,6,Reward,Reward,Reward,Reward,Reward,Previsited,Previsited,Reward,Previsited,Reward,Previsited,Previsited,Reward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Three,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Winter,,2022-04-07,24,0.1666666667
Balanced,Balanced_Colony04,2022-05-01,4Rep3,6,,R1,R2,R2,R1,R2,R1,R1,R1,R1,R1,R1,R1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Four,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Winter,,2022-04-07,24,0.1666666667
Balanced,Balanced_Colony04,2022-05-01,4Rep3,7,1,8,6,4,2,1,8,7,8,6,4,3,1,8,7,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,One,16,0,8,8,1,0,0,7,7,0,0,0,8,7,0,0.5333333333,0.4666666667,0,0,0,6,2,1,14,15,0.1428571429,0.9333333333,0.4333333333,0.4333333333,,,Winter,,2022-04-07,24,0.1666666667
Balanced,Balanced_Colony04,2022-05-01,4Rep3,7,11.003347,10.843853,10.011487,10.609507,10.151223,10.981163,10.666219,11.861271,10.283167,9.780794,10.777771,10.848364,9.772241,12.087285,10.624048,9.915231,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Two,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,16,Winter,,2022-04-07,24,0.1666666667
Balanced,Balanced_Colony04,2022-05-01,4Rep3,7,Reward,Reward,Reward,Reward,Reward,Previsited,Previsited,Reward,Previsited,Previsited,Previsited,Reward,Previsited,Previsited,Previsited,Reward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Three,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Winter,,2022-04-07,24,0.1666666667
Balanced,Balanced_Colony04,2022-05-01,4Rep3,7,,R1,R2,R2,R2,R1,R1,R1,L1,R2,R2,R1,R2,R1,R1,R2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Four,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Winter,,2022-04-07,24,0.1666666667
Balanced,Balanced_Colony04,2022-05-01,4Rep3,8,4,2,8,7,6,5,4,3,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,One,10,0,8,2,0,0,0,7,2,0,0,0,7,2,0,0.7777777778,0.2222222222,0,0,0,7,0,0,9,9,0,1,0.5,0.5,,,Winter,,2022-04-07,24,0.1666666667
Balanced,Balanced_Colony04,2022-05-01,4Rep3,8,10.959414,10.071122,11.432573,10.042028,10.137484,10.291808,10.295311,10.681248,10.507785,10.032026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Two,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,10,Winter,,2022-04-07,24,0.1666666667
Balanced,Balanced_Colony04,2022-05-01,4Rep3,8,Reward,Reward,Reward,Reward,Reward,Reward,Previsited,Reward,Previsited,Reward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Three,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Winter,,2022-04-07,24,0.1666666667
Balanced,Balanced_Colony04,2022-05-01,4Rep3,8,,R2,R2,R1,R1,R1,R1,R1,R1,R1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Four,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Winter,,2022-04-07,24,0.1666666667
Balanced,Balanced_Colony04,2022-05-01,4Rep4,1,4,5,4,3,8,4,1,5,3,8,6,8,7,7,7,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,One,16,2,8,6,1,1,1,3,2,3,2,2,4,3,4,0.2666666667,0.2,0.2666666667,0.1333333333,0.1333333333,3,4,3,8,11,0.4,0.7272727273,0.2272727273,0.2272727273,,,Winter,,2022-04-07,24,0.1666666667
Balanced,Balanced_Colony04,2022-05-01,4Rep4,1,11.393274,11.588641,11.496282,11.420956,11.109234,11.24469,10.674622,11.073505,11.419437,11.294159,11.750865,11.429981,11.588405,10.798802,11.592946,11.287927,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Two,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,16,Winter,,2022-04-07,24,0.1666666667
Balanced,Balanced_Colony04,2022-05-01,4Rep4,1,Reward,Reward,Previsited,Reward,Reward,Previsited,Reward,Previsited,Previsited,Previsited,Reward,Previsited,Reward,Same,Same,Reward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Three,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Winter,,2022-04-07,24,0.1666666667
Balanced,Balanced_Colony04,2022-05-01,4Rep4,1,,L1,R1,R1,R3,O4,R3,O4,R2,R3,R2,L2,R1,S0,S0,L3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Four,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Winter,,2022-04-07,24,0.1666666667
Balanced,Balanced_Colony04,2022-05-01,4Rep4,2,3,5,3,7,1,3,1,1,6,3,8,7,2,3,6,1,5,8,5,1,5,8,5,2,5,1,1,7,6,6,8,1,7,6,3,2,3,1,5,4,,,,,,,,,,,,,,,,,,,,,8,One,40,3,8,29,3,4,6,5,5,7,6,3,8,9,13,0.2051282051,0.2307692308,0.3333333333,0.1538461538,0.0769230769,3,13,13,17,30,0.4482758621,0.5666666667,0.0666666667,0.0666666667,,,Winter,,2022-04-07,24,0.1666666667
Balanced,Balanced_Colony04,2022-05-01,4Rep4,2,11.256489,11.423328,10.764814,10.478472,11.337345,10.379373,9.954785,10.19577,11.373753,10.44359,10.592866,11.66656,11.412556,11.143047,10.630798,11.462457,10.990318,11.037325,9.967993,10.345608,9.815788,10.11999,10.945906,10.52406,5.061796,11.336932,11.434534,11.138848,10.46533,9.794058,11.432164,9.787548,10.569139,10.010533,11.448487,11.344151,10.031618,11.462457,10.051651,11.297817,,,,,,,,,,,,,,,,,,,,,,Two,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,39,Winter,,2022-04-07,24,0.1666666667
Balanced,Balanced_Colony04,2022-05-01,4Rep4,2,Reward,Reward,Previsited,Reward,Reward,Previsited,Previsited,Same,Reward,Previsited,Reward,Previsited,Reward,Previsited,Previsited,Previsited,Previsited,Previsited,Previsited,Previsited,Previsited,Previsited,Previsited,Previsited,Previsited,Previsited,Same,Previsited,Previsited,Same,Previsited,Previsited,Previsited,Previsited,Previsited,Previsited,Previsited,Previsited,Previsited,Reward,,,,,,,,,,,,,,,,,,,,,,Three,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Winter,,2022-04-07,24,0.1666666667
Balanced,Balanced_Colony04,2022-05-01,4Rep4,2,,L2,R2,O4,L2,L2,R2,S0,R3,R3,R3,R1,L3,L1,L3,L3,O4,L3,R3,O4,O4,L3,R3,R3,L3,O4,S0,R2,R1,S0,L2,L1,R2,R1,R3,R1,L1,R2,O4,R1,,,,,,,,,,,,,,,,,,,,,,Four,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Winter,,2022-04-07,24,0.1666666667
Balanced,Balanced_Colony04,2022-05-01,4Rep4,3,1,6,3,6,7,3,6,2,3,7,1,6,1,3,1,4,5,3,1,5,6,7,3,4,5,3,6,3,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,One,29,0,8,21,7,2,5,0,4,5,5,0,7,6,10,0.25,0.2142857143,0.3571428571,0.1785714286,0,4,10,14,9,23,0.4545454545,0.3913043478,-0.108695652,0.1086956522,,,Winter,,2022-04-07,24,0.1666666667
Balanced,Balanced_Colony04,2022-05-01,4Rep4,3,11.397294,11.049327,11.396011,11.096769,11.434329,11.002284,9.785775,10.922231,10.748958,10.700138,9.322419,11.521078,10.583201,11.223035,11.393188,10.608312,11.395412,7.293287,11.382456,11.156002,10.742554,9.565968,11.365952,10.211721,11.561393,9.655937,9.894449,4.344763,9.898054,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Two,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,27,Winter,,2022-04-07,24,0.1666666667
Balanced,Balanced_Colony04,2022-05-01,4Rep4,3,Reward,Reward,Reward,Previsited,Reward,Previsited,Previsited,Reward,Previsited,Previsited,Previsited,Previsited,Previsited,Previsited,Previsited,Reward,Reward,Previsited,Previsited,Previsited,Previsited,Previsited,Previsited,Previsited,Previsited,Previsited,Previsited,Previsited,Reward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Three,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Winter,,2022-04-07,24,0.1666666667
Balanced,Balanced_Colony04,2022-05-01,4Rep4,3,,R3,R3,L3,L1,O4,L3,O4,L1,O4,L2,R3,L3,L2,R2,L3,L1,R2,R2,O4,L1,L1,O4,L1,L1,R2,L3,R3,R3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Four,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Winter,,2022-04-07,24,0.1666666667
Balanced,Balanced_Colony04,2022-05-01,4Rep4,4,7,5,2,1,4,1,3,5,8,4,7,1,5,7,3,2,7,3,2,5,2,1,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,One,23,0,8,15,0,4,4,4,1,5,4,0,4,5,9,0.1818181818,0.2272727273,0.4090909091,0.1818181818,0,6,6,8,10,18,0.3529411765,0.5555555556,0.0555555556,0.0555555556,,,Winter,,2022-04-07,24,0.1666666667
