p1,p_flip,p0_same,p1_uncond,p2_uncond,p3_uncond,p4_uncond,mean_visits,sem_visits,mean_first_mistake_or_9,sem_first_mistake_or_9,prop_complete,prop_perfect,n_sims,log10_mean_visits
0.7443850000000001,0.68,0.0335,0.7443850000000001,0.22211499999999995,0.0,0.0,33.67,0.19749148807222708,3.79225,0.012121710241129189,1.0,0.002,8000,1.5272431163880886
0.7443850000000001,0.6900000000000001,0.0335,0.7443850000000001,0.22211499999999995,0.0,0.0,34.498875,0.20058250549209308,3.750875,0.011468398201864963,1.0,0.00125,8000,1.5378049330657868
0.7443850000000001,0.7000000000000001,0.0335,0.7443850000000001,0.22211499999999995,0.0,0.0,35.372375,0.20526296997577834,3.738,0.011491780002504105,1.0,0.00075,8000,1.5486642205375831
0.7443850000000001,0.71,0.0335,0.7443850000000001,0.22211499999999995,0.0,0.0,35.8805,0.21007092538702637,3.727625,0.011212786149906293,1.0,0.00075,8000,1.5548584863711614
0.7443850000000001,0.72,0.0335,0.7443850000000001,0.22211499999999995,0.0,0.0,36.62725,0.2119021619650639,3.709375,0.010964615429681749,1.0,0.000625,8000,1.5638043127497503
0.7443850000000001,0.73,0.0335,0.7443850000000001,0.22211499999999995,0.0,0.0,37.6485,0.2229625557272051,3.702875,0.010778786554006074,1.0,0.000625,8000,1.5757476776230375
0.7443850000000001,0.74,0.0335,0.7443850000000001,0.22211499999999995,0.0,0.0,38.96175,0.2313692445704574,3.678375,0.010680276375628463,1.0,0.00025,8000,1.5906384553491526
0.7443850000000001,0.75,0.0335,0.7443850000000001,0.22211499999999995,0.0,0.0,39.7095,0.23924382106857,3.65925,0.010517842355420463,1.0,0.001125,8000,1.5988944187030658
0.7443850000000001,0.76,0.0335,0.7443850000000001,0.22211499999999995,0.0,0.0,40.447375,0.2419092677800948,3.639875,0.010366969533283968,1.0,0.0005,8000,1.6068903415228906
0.7443850000000001,0.77,0.0335,0.7443850000000001,0.22211499999999995,0.0,0.0,41.489625,0.2490834912597062,3.637375,0.010295533663854096,1.0,0.000375,8000,1.6179395095176519
0.7443850000000001,0.78,0.0335,0.7443850000000001,0.22211499999999995,0.0,0.0,42.88725,0.25730811901920553,3.629,0.00984064173612282,1.0,0.000125,8000,1.6323281994655838
0.7443850000000001,0.79,0.0335,0.7443850000000001,0.22211499999999995,0.0,0.0,43.791625,0.2647355495986977,3.606875,0.010050987244542136,1.0,0.00025,8000,1.6413910610961904
0.7443850000000001,0.8,0.0335,0.7443850000000001,0.22211499999999995,0.0,0.0,44.850375,0.27359609650527683,3.583625,0.009776262288570047,1.0,0.000375,8000,1.6517660785896953
0.7443850000000001,0.81,0.0335,0.7443850000000001,0.22211499999999995,0.0,0.0,46.51,0.28329896053044334,3.581875,0.009794082450809604,1.0,0.0005,8000,1.6675463395115164
0.7443850000000001,0.8200000000000001,0.0335,0.7443850000000001,0.22211499999999995,0.0,0.0,47.426125,0.2904072848766634,3.555625,0.009537733140849465,1.0,0.000125,8000,1.676017641627063
0.7443850000000001,0.8300000000000001,0.0335,0.7443850000000001,0.22211499999999995,0.0,0.0,48.918625,0.30681756389727977,3.53825,0.00915915407941319,1.0,0.000125,8000,1.6894742414283337
0.7443850000000001,0.84,0.0335,0.7443850000000001,0.22211499999999995,0.0,0.0,50.344,0.31328412841722414,3.527625,0.009005678497621671,1.0,0.00025,8000,1.7019477187394292
0.7443850000000001,0.85,0.0335,0.7443850000000001,0.22211499999999995,0.0,0.0,51.69675,0.3233455662663252,3.530875,0.009019964621166532,1.0,0.000125,8000,1.7134632413254314
0.7443850000000001,0.86,0.0335,0.7443850000000001,0.22211499999999995,0.0,0.0,53.66425,0.3393921881457487,3.495875,0.008700277863449974,1.0,0.00025,8000,1.729685064132752
0.7443850000000001,0.87,0.0335,0.7443850000000001,0.22211499999999995,0.0,0.0,55.54275,0.3490387246547309,3.498625,0.008755889267886154,1.0,0.000125,8000,1.7446273784797548
0.7443850000000001,0.88,0.0335,0.7443850000000001,0.22211499999999995,0.0,0.0,56.706125,0.353342143529959,3.478375,0.00850995577781063,1.0,0.0,8000,1.7536299708864915
0.7443850000000001,0.89,0.0335,0.7443850000000001,0.22211499999999995,0.0,0.0,58.744875,0.3690627476368463,3.458875,0.008315105797278077,1.0,0.000125,8000,1.7689699840279205
0.7443850000000001,0.9,0.0335,0.7443850000000001,0.22211499999999995,0.0,0.0,61.425,0.3860813845284889,3.44775,0.008252560528824388,1.0,0.0,8000,1.7883451651521185
0.7443850000000001,0.91,0.0335,0.7443850000000001,0.22211499999999995,0.0,0.0,63.536875,0.4100741245528061,3.441375,0.00796772076842904,1.0,0.0,8000,1.8030258506606132
0.7443850000000001,0.92,0.0335,0.7443850000000001,0.22211499999999995,0.0,0.0,65.8745,0.4262519340808478,3.417875,0.007691835352388988,1.0,0.000125,8000,1.8187173318552892
0.7443850000000001,0.93,0.0335,0.7443850000000001,0.22211499999999995,0.0,0.0,67.939875,0.4309894520014544,3.401375,0.0076451091969771245,1.0,0.0,8000,1.8321247434927936
0.7443850000000001,0.9400000000000001,0.0335,0.7443850000000001,0.22211499999999995,0.0,0.0,70.761,0.44787588568276593,3.41475,0.007689616112784515,1.0,0.0,8000,1.8497939617647225
0.7443850000000001,0.9500000000000001,0.0335,0.7443850000000001,0.22211499999999995,0.0,0.0,73.4505,0.4738943547365609,3.394,0.00746508311629828,1.0,0.0,8000,1.8659947565115966
0.7443850000000001,0.96,0.0335,0.7443850000000001,0.22211499999999995,0.0,0.0,77.836875,0.4983684174777122,3.3855,0.007419946138624425,1.0,0.000125,8000,1.8911853915267465
0.7443850000000001,0.97,0.0335,0.7443850000000001,0.22211499999999995,0.0,0.0,81.153375,0.5273559880962237,3.371125,0.007129972570808569,1.0,0.0,8000,1.9093065859416392
0.7443850000000001,0.98,0.0335,0.7443850000000001,0.22211499999999995,0.0,0.0,84.043875,0.5454623588261236,3.361125,0.00705570263434713,1.0,0.0,8000,1.9245060681546713
0.7443850000000001,0.99,0.0335,0.7443850000000001,0.22211499999999995,0.0,0.0,89.0255,0.5765163940538263,3.358125,0.006889021546933153,1.0,0.0,8000,1.949514421510921
0.7443850000000001,1.0,0.0335,0.7443850000000001,0.22211499999999995,0.0,0.0,93.70975,0.6045158387437827,3.329125,0.006683434770716087,1.0,0.0,8000,1.971784779264609
0.75155,0.0,0.0335,0.75155,0.21494999999999997,0.0,0.0,12.618375,0.04610600980826067,7.100625,0.018865827336801658,1.0,0.14825,8000,1.1010034298706226
0.75155,0.01,0.0335,0.75155,0.21494999999999997,0.0,0.0,12.765625,0.04651223864172534,7.027625,0.019067234391759436,1.0,0.133875,8000,1.1060420825485284
0.75155,0.02,0.0335,0.75155,0.21494999999999997,0.0,0.0,12.917,0.0485128391453772,6.91525,0.019704712993387368,1.0,0.135125,8000,1.111161659577588
0.75155,0.03,0.0335,0.75155,0.21494999999999997,0.0,0.0,13.0025,0.04859122201701803,6.83175,0.02036957552671121,1.0,0.12775,8000,1.1140268624468697
0.75155,0.04,0.0335,0.75155,0.21494999999999997,0.0,0.0,13.147875,0.04939439212900183,6.715875,0.02060285921353749,1.0,0.116625,8000,1.1188555664874469
0.75155,0.05,0.0335,0.75155,0.21494999999999997,0.0,0.0,13.385125,0.051454714703854224,6.6335,0.020963114040351533,1.0,0.112375,8000,1.1266224312985773
0.75155,0.06,0.0335,0.75155,0.21494999999999997,0.0,0.0,13.494875,0.051988792745343335,6.550375,0.02112361997473396,1.0,0.10625,8000,1.1301688661387999
0.75155,0.07,0.0335,0.75155,0.21494999999999997,0.0,0.0,13.743625,0.05255403027536659,6.46425,0.021184223814075077,1.0,0.096875,8000,1.138101296759828
0.75155,0.08,0.0335,0.75155,0.21494999999999997,0.0,0.0,13.732125,0.053427196316203525,6.411125,0.02129863512714277,1.0,0.094125,8000,1.1377377480426112
0.75155,0.09,0.0335,0.75155,0.21494999999999997,0.0,0.0,13.956625,0.05458018482694835,6.2935,0.02168403199143152,1.0,0.087875,8000,1.1447804096133816
0.75155,0.1,0.0335,0.75155,0.21494999999999997,0.0,0.0,14.136,0.05566709398890107,6.191875,0.021811793652509813,1.0,0.081625,8000,1.1503265364987076
0.75155,0.11,0.0335,0.75155,0.21494999999999997,0.0,0.0,14.37225,0.056954668127074386,6.147875,0.021775077894212857,1.0,0.077625,8000,1.157524762991015
0.75155,0.12,0.0335,0.75155,0.21494999999999997,0.0,0.0,14.555625,0.05860710350712242,6.0565,0.021907583425070886,1.0,0.07325,8000,1.1630308582271545
0.75155,0.13,0.0335,0.75155,0.21494999999999997,0.0,0.0,14.738375,0.060279101819672117,5.982375,0.02189689999064993,1.0,0.07,8000,1.1684496024214586
0.75155,0.14,0.0335,0.75155,0.21494999999999997,0.0,0.0,14.77575,0.06053705133230806,5.935875,0.021950924887913136,1.0,0.072375,8000,1.1695495343989566
0.75155,0.15,0.0335,0.75155,0.21494999999999997,0.0,0.0,15.029,0.06263668289633105,5.870375,0.021816130222019392,1.0,0.06325,8000,1.1769300844505055
0.75155,0.16,0.0335,0.75155,0.21494999999999997,0.0,0.0,15.257875,0.06368077685388632,5.76275,0.021998427126433486,1.0,0.0595,8000,1.1834940526203952
0.75155,0.17,0.0335,0.75155,0.21494999999999997,0.0,0.0,15.451375,0.06502101904604848,5.71475,0.021940584047400437,1.0,0.05675,8000,1.1889671328444629
0.75155,0.18,0.0335,0.75155,0.21494999999999997,0.0,0.0,15.57125,0.06652851783369401,5.641125,0.021655116827379986,1.0,0.05,8000,1.1923234774565028
0.75155,0.19,0.0335,0.75155,0.21494999999999997,0.0,0.0,15.82875,0.06858309474497414,5.584125,0.0215250909229039,1.0,0.048875,8000,1.199446619882127
0.75155,0.2,0.0335,0.75155,0.21494999999999997,0.0,0.0,15.913875,0.06777172206264048,5.53,0.021371145049577742,1.0,0.045,8000,1.2017759424504948
0.75155,0.21,0.0335,0.75155,0.21494999999999997,0.0,0.0,16.234875,0.07092468632773931,5.43375,0.021278109923880493,1.0,0.043125,8000,1.2104489491357666
0.75155,0.22,0.0335,0.75155,0.21494999999999997,0.0,0.0,16.417125,0.07200504883464133,5.390625,0.021335833494282263,1.0,0.042,8000,1.215297104917559
0.75155,0.23,0.0335,0.75155,0.21494999999999997,0.0,0.0,16.610375,0.0736910762356031,5.344625,0.02130672600949124,1.0,0.039625,8000,1.22037943730343
0.75155,0.24,0.0335,0.75155,0.21494999999999997,0.0,0.0,16.9015,0.07358282933433999,5.263625,0.020844847585931997,1.0,0.0335,8000,1.2279252497506221
0.75155,0.25,0.0335,0.75155,0.21494999999999997,0.0,0.0,17.09,0.0773148009588456,5.204875,0.020823168703183244,1.0,0.03275,8000,1.2327420627207368
0.75155,0.26,0.0335,0.75155,0.21494999999999997,0.0,0.0,17.250625,0.07976933563115124,5.195625,0.02091214711977275,1.0,0.036,8000,1.2368048344315552
0.75155,0.27,0.0335,0.75155,0.21494999999999997,0.0,0.0,17.532875,0.07967945002408959,5.11225,0.020407769398417295,1.0,0.02975,8000,1.2438531365306968
0.75155,0.28,0.0335,0.75155,0.21494999999999997,0.0,0.0,17.737625,0.08220537701648949,5.040875,0.020256525372071926,1.0,0.027375,8000,1.2488954690219196
0.75155,0.29,0.0335,0.75155,0.21494999999999997,0.0,0.0,17.986,0.082328861920885,5.002625,0.020189804783578885,1.0,0.028875,8000,1.2549345890774408
0.75155,0.3,0.0335,0.75155,0.21494999999999997,0.0,0.0,18.092875,0.08448382741053827,4.99725,0.020236575662938138,1.0,0.026625,8000,1.2575075827485787
0.75155,0.31,0.0335,0.75155,0.21494999999999997,0.0,0.0,18.2985,0.08507616859648699,4.924625,0.019815827879530894,1.0,0.024125,8000,1.2624154903630664
0.75155,0.32,0.0335,0.75155,0.21494999999999997,0.0,0.0,18.80225,0.08883255748933643,4.88,0.019453400842797224,1.0,0.020375,8000,1.2742098228868246
0.75155,0.33,0.0335,0.75155,0.21494999999999997,0.0,0.0,19.069625,0.09068489476582751,4.824875,0.01932559738109386,1.0,0.018875,8000,1.2803421528240857
0.75155,0.34,0.0335,0.75155,0.21494999999999997,0.0,0.0,19.25875,0.08999020549105907,4.7915,0.018945272079512895,1.0,0.016,8000,1.2846280955756613
0.75155,0.35000000000000003,0.0335,0.75155,0.21494999999999997,0.0,0.0,19.557375,0.09470360135805633,4.72825,0.018768338325566753,1.0,0.015375,8000,1.2913105631551214
0.75155,0.36,0.0335,0.75155,0.21494999999999997,0.0,0.0,19.67675,0.09485070907385973,4.72225,0.018627774731202584,1.0,0.014,8000,1.293953367793258
0.75155,0.37,0.0335,0.75155,0.21494999999999997,0.0,0.0,20.208875,0.09819998056934558,4.6655,0.018330117782006685,1.0,0.0135,8000,1.3055421376176686
0.75155,0.38,0.0335,0.75155,0.21494999999999997,0.0,0.0,20.38475,0.10087872914760973,4.606,0.018362159353191933,1.0,0.015125,8000,1.309305389602929
0.75155,0.39,0.0335,0.75155,0.21494999999999997,0.0,0.0,20.4425,0.09877971146786525,4.573,0.017898992199009908,1.0,0.013375,8000,1.3105340064241433
0.75155,0.4,0.0335,0.75155,0.21494999999999997,0.0,0.0,21.02625,0.10353020660728693,4.560125,0.017866533650234433,1.0,0.012125,8000,1.3227618238262133
0.75155,0.41000000000000003,0.0335,0.75155,0.21494999999999997,0.0,0.0,21.3995,0.1066977531162911,4.515625,0.01753233884240878,1.0,0.010375,8000,1.3304036261633143
0.75155,0.42,0.0335,0.75155,0.21494999999999997,0.0,0.0,21.65875,0.10916656755674566,4.468375,0.017407982713532444,1.0,0.010125,8000,1.335633388403454
0.75155,0.43,0.0335,0.75155,0.21494999999999997,0.0,0.0,21.884375,0.10954836643234518,4.4265,0.01703814855150811,1.0,0.0095,8000,1.3401341480280855
0.75155,0.44,0.0335,0.75155,0.21494999999999997,0.0,0.0,22.234625,0.11319970753228582,4.40525,0.01703603777321406,1.0,0.0095,8000,1.3470298092153976
0.75155,0.45,0.0335,0.75155,0.21494999999999997,0.0,0.0,22.66975,0.11608787691478953,4.362625,0.01668141323045789,1.0,0.008125,8000,1.3554467307917515
0.75155,0.46,0.0335,0.75155,0.21494999999999997,0.0,0.0,22.9635,0.11972938385968554,4.328125,0.016550048672458868,1.0,0.007875,8000,1.3610380821075752
0.75155,0.47000000000000003,0.0335,0.75155,0.21494999999999997,0.0,0.0,23.3945,0.12116210732230331,4.318875,0.016464791312555276,1.0,0.007125,8000,1.3691137676491039
0.75155,0.48,0.0335,0.75155,0.21494999999999997,0.0,0.0,23.675625,0.1224561918495229,4.295125,0.016228021995428478,1.0,0.00775,8000,1.3743014525314226
0.75155,0.49,0.0335,0.75155,0.21494999999999997,0.0,0.0,24.07375,0.12467989313300061,4.242625,0.01593840543366387,1.0,0.005875,8000,1.3815437461726463
0.75155,0.5,0.0335,0.75155,0.21494999999999997,0.0,0.0,24.283,0.127374882414406,4.2095,0.015833550025603913,1.0,0.0065,8000,1.3853023398563167
0.75155,0.51,0.0335,0.75155,0.21494999999999997,0.0,0.0,25.01675,0.13206421752079997,4.177875,0.015049759049659451,1.0,0.0045,8000,1.3982308885410344
0.75155,0.52,0.0335,0.75155,0.21494999999999997,0.0,0.0,25.561125,0.1372377489678572,4.157,0.015113443585832042,1.0,0.004875,8000,1.4075799641397362
0.75155,0.53,0.0335,0.75155,0.21494999999999997,0.0,0.0,25.97775,0.13846510278865856,4.13025,0.014892350047885106,1.0,0.003375,8000,1.4146015329995054
0.75155,0.54,0.0335,0.75155,0.21494999999999997,0.0,0.0,26.36525,0.14083564317844466,4.087,0.014408715292646602,1.0,0.004375,8000,1.4210318937446957
0.75155,0.55,0.0335,0.75155,0.21494999999999997,0.0,0.0,26.332875,0.1426041966384904,4.066625,0.014526472075860206,1.0,0.002875,8000,1.420498277582052
0.75155,0.56,0.0335,0.75155,0.21494999999999997,0.0,0.0,27.23675,0.14890396310530507,4.033875,0.014087565190035428,1.0,0.0035,8000,1.4351552845449604
0.75155,0.5700000000000001,0.0335,0.75155,0.21494999999999997,0.0,0.0,27.669625,0.150700836967499,4.019,0.013994797490303293,1.0,0.00375,8000,1.4420032732886097
0.75155,0.58,0.0335,0.75155,0.21494999999999997,0.0,0.0,28.164375,0.15255117080798242,3.99075,0.013636350261105625,1.0,0.002,8000,1.4497001181823093
0.75155,0.59,0.0335,0.75155,0.21494999999999997,0.0,0.0,28.583875,0.15800016971430947,3.986625,0.013658251430944368,1.0,0.0015,8000,1.4561211039875217
0.75155,0.6,0.0335,0.75155,0.21494999999999997,0.0,0.0,29.037375,0.16038779269064526,3.94725,0.01340893935568099,1.0,0.00225,8000,1.4629573532628046
0.75155,0.61,0.0335,0.75155,0.21494999999999997,0.0,0.0,29.541125,0.16509526234117927,3.909625,0.013405395667454212,1.0,0.002875,8000,1.4704270303120452
0.75155,0.62,0.0335,0.75155,0.21494999999999997,0.0,0.0,30.539125,0.17092878117896437,3.891875,0.012903974663534474,1.0,0.0015,8000,1.4848565895928463
0.75155,0.63,0.0335,0.75155,0.21494999999999997,0.0,0.0,30.758375,0.17391062261404308,3.8855,0.012667873859828099,1.0,0.00225,8000,1.4879633874631064
0.75155,0.64,0.0335,0.75155,0.21494999999999997,0.0,0.0,31.598375,0.17587753383614807,3.852,0.012426033187932442,1.0,0.001,8000,1.499664748862726
0.75155,0.65,0.0335,0.75155,0.21494999999999997,0.0,0.0,31.800875,0.18135147593561204,3.84125,0.012395574249308552,1.0,0.001625,8000,1.5024390697468122
0.75155,0.66,0.0335,0.75155,0.21494999999999997,0.0,0.0,32.829,0.18760920360328695,3.811125,0.012030409205013767,1.0,0.001125,8000,1.5162576539417576
0.75155,0.67,0.0335,0.75155,0.21494999999999997,0.0,0.0,33.430125,0.1892762343036122,3.7895,0.012023852975650007,1.0,0.001375,8000,1.5241380004845442
0.75155,0.68,0.0335,0.75155,0.21494999999999997,0.0,0.0,34.44525,0.19620357676436326,3.773125,0.011913986934794762,1.0,0.0015,8000,1.5371293411632565
0.75155,0.6900000000000001,0.0335,0.75155,0.21494999999999997,0.0,0.0,34.8945,0.20786754456446635,3.763875,0.011703402037411223,1.0,0.00075,8000,1.5427569797418372
0.75155,0.7000000000000001,0.0335,0.75155,0.21494999999999997,0.0,0.0,35.67575,0.20761750196112455,3.71825,0.011292942863014644,1.0,0.001,8000,1.552373111918083
0.75155,0.71,0.0335,0.75155,0.21494999999999997,0.0,0.0,36.36125,0.21227902063678553,3.72325,0.011201478198288312,1.0,0.001125,8000,1.5606388046591464
0.75155,0.72,0.0335,0.75155,0.21494999999999997,0.0,0.0,37.473875,0.22164955335192876,3.697,0.010890417813381575,1.0,0.000875,8000,1.5737286037984786
0.75155,0.73,0.0335,0.75155,0.21494999999999997,0.0,0.0,38.46525,0.2295882192066642,3.686,0.010880156121336361,1.0,0.00075,8000,1.5850685594246863
0.75155,0.74,0.0335,0.75155,0.21494999999999997,0.0,0.0,38.9775,0.23112183233399367,3.679125,0.010642059761924475,1.0,0.000625,8000,1.5908139802145596
0.75155,0.75,0.0335,0.75155,0.21494999999999997,0.0,0.0,40.414125,0.24337377536387053,3.6575,0.010400131686300253,1.0,0.000125,8000,1.6065331803933751
0.75155,0.76,0.0335,0.75155,0.21494999999999997,0.0,0.0,41.126,0.2449045355417925,3.658125,0.01049170243689641,1.0,0.000375,8000,1.614116471181783
0.75155,0.77,0.0335,0.75155,0.21494999999999997,0.0,0.0,42.003,0.25229227653477604,3.610125,0.010177954577998418,1.0,0.000375,8000,1.6232803103244808
0.75155,0.78,0.0335,0.75155,0.21494999999999997,0.0,0.0,43.565,0.2670339004939291,3.601875,0.009962245797988647,1.0,0.000375,8000,1.6391377183700937
0.75155,0.79,0.0335,0.75155,0.21494999999999997,0.0,0.0,44.278875,0.2651127445309089,3.593,0.009693393122832647,1.0,0.000125,8000,1.6461965781619965
0.75155,0.8,0.0335,0.75155,0.21494999999999997,0.0,0.0,45.379625,0.27433214767563774,3.564875,0.009718768497320689,1.0,0.0,8000,1.6568609027189565
0.75155,0.81,0.0335,0.75155,0.21494999999999997,0.0,0.0,46.60575,0.2874003448796941,3.566375,0.00965134386894823,1.0,0.0005,8000,1.6684395012225877
0.75155,0.8200000000000001,0.0335,0.75155,0.21494999999999997,0.0,0.0,48.365,0.2942022752246206,3.533,0.00926348214834406,1.0,0.0,8000,1.684531192109364
0.75155,0.8300000000000001,0.0335,0.75155,0.21494999999999997,0.0,0.0,49.57175,0.3061642407433896,3.527,0.009179496603558216,1.0,0.000375,8000,1.6952342507979894
0.75155,0.84,0.0335,0.75155,0.21494999999999997,0.0,0.0,51.224375,0.3216607775505099,3.507125,0.008782271649965727,1.0,0.000125,8000,1.7094766681819276
0.75155,0.85,0.0335,0.75155,0.21494999999999997,0.0,0.0,52.639375,0.32634401423670295,3.51425,0.008915410969584888,1.0,0.000125,8000,1.7213107241533423
0.75155,0.86,0.0335,0.75155,0.21494999999999997,0.0,0.0,54.033,0.34079196369679116,3.48625,0.00844935152127909,1.0,0.0,8000,1.732659080944266
0.75155,0.87,0.0335,0.75155,0.21494999999999997,0.0,0.0,55.87575,0.3547111292873999,3.478,0.008513507501391364,1.0,0.00025,8000,1.7472233655570022
0.75155,0.88,0.0335,0.75155,0.21494999999999997,0.0,0.0,58.246875,0.3667997528954149,3.463625,0.008253749025048924,1.0,0.0,8000,1.7652726300128716
0.75155,0.89,0.0335,0.75155,0.21494999999999997,0.0,0.0,60.581625,0.3848145932833399,3.459375,0.008134923066233429,1.0,0.000125,8000,1.78234091837069
0.75155,0.9,0.0335,0.75155,0.21494999999999997,0.0,0.0,61.521125,0.3934618574219776,3.4375,0.008053792690222857,1.0,0.0,8000,1.7890242685493063
0.75155,0.91,0.0335,0.75155,0.21494999999999997,0.0,0.0,63.807375,0.40630085850835324,3.42925,0.008018016635137718,1.0,0.0,8000,1.8048708783559029
0.75155,0.92,0.0335,0.75155,0.21494999999999997,0.0,0.0,66.9095,0.419370127550515,3.412375,0.007612734504611645,1.0,0.0,8000,1.8254877845042659
0.75155,0.93,0.0335,0.75155,0.21494999999999997,0.0,0.0,68.830125,0.4451023244102936,3.4155,0.007635591433023804,1.0,0.0,8000,1.8377785582615778
0.75155,0.9400000000000001,0.0335,0.75155,0.21494999999999997,0.0,0.0,71.828625,0.45978604519068533,3.37875,0.007391744342376357,1.0,0.0,8000,1.8562975529065249
0.75155,0.9500000000000001,0.0335,0.75155,0.21494999999999997,0.0,0.0,75.699,0.4931655859464397,3.37425,0.007346265251074343,1.0,0.0,8000,1.879090142414862
0.75155,0.96,0.0335,0.75155,0.21494999999999997,0.0,0.0,79.28575,0.5140926640943215,3.365,0.007190068646118199,1.0,0.0,8000,1.8991951387365202
0.75155,0.97,0.0335,0.75155,0.21494999999999997,0.0,0.0,83.02675,0.5444604808492425,3.34775,0.007038905132240566,1.0,0.0,8000,1.91921803822807
0.75155,0.98,0.0335,0.75155,0.21494999999999997,0.0,0.0,87.003875,0.5696190421937284,3.345875,0.007040463874157754,1.0,0.0,8000,1.9395385957639093
0.75155,0.99,0.0335,0.75155,0.21494999999999997,0.0,0.0,90.93998499624907,0.5930306497236588,3.3465,0.0069077444485642955,0.99975,0.0,8000,1.9587548782169366
0.75155,1.0,0.0335,0.75155,0.21494999999999997,0.0,0.0,96.43130391298912,0.6305255583872317,3.325,0.006716771127319814,0.999875,0.0,8000,1.984218039191046
0.758715,0.0,0.0335,0.758715,0.207785,0.0,0.0,12.495,0.04525037651303933,7.1435,0.018518574079778485,1.0,0.1525,8000,1.0967362604624689
0.758715,0.01,0.0335,0.758715,0.207785,0.0,0.0,12.653,0.04677342829213265,7.040875,0.01937566015191909,1.0,0.153,8000,1.1021935080397436
0.758715,0.02,0.0335,0.758715,0.207785,0.0,0.0,12.760125,0.04636099428151559,6.964625,0.019689817477211685,1.0,0.142625,8000,1.1058549288165178
0.758715,0.03,0.0335,0.758715,0.207785,0.0,0.0,12.92925,0.04718973843553491,6.8385,0.020281854894332135,1.0,0.13025,8000,1.1115733330545277
0.758715,0.04,0.0335,0.758715,0.207785,0.0,0.0,13.0135,0.049097451957546535,6.750625,0.02064162416702975,1.0,0.126625,8000,1.1143941164125537
0.758715,0.05,0.0335,0.758715,0.207785,0.0,0.0,13.256,0.05148496710428895,6.667375,0.02082192102619923,1.0,0.12025,8000,1.1224124954112804
0.758715,0.06,0.0335,0.758715,0.207785,0.0,0.0,13.33225,0.05144779734516297,6.575875,0.021324714909703304,1.0,0.114,8000,1.1249034487480565
0.758715,0.07,0.0335,0.758715,0.207785,0.0,0.0,13.609875,0.05339683828036232,6.499375,0.021349635290509174,1.0,0.108625,8000,1.1338541364406942
0.758715,0.08,0.0335,0.758715,0.207785,0.0,0.0,13.7065,0.05433899437364196,6.4505,0.021387809578117593,1.0,0.105125,8000,1.136926570417334
0.758715,0.09,0.0335,0.758715,0.207785,0.0,0.0,13.8545,0.053755196692007595,6.29575,0.021819595643177116,1.0,0.093875,8000,1.141590856992357
0.758715,0.1,0.0335,0.758715,0.207785,0.0,0.0,14.09275,0.0573480996219908,6.225125,0.021995532324250604,1.0,0.090625,8000,1.1489957477787216
0.758715,0.11,0.0335,0.758715,0.207785,0.0,0.0,14.22375,0.056941228737433874,6.13975,0.021945106302974044,1.0,0.084125,8000,1.1530141104305094
0.758715,0.12,0.0335,0.758715,0.207785,0.0,0.0,14.448625,0.05901307392462817,6.08725,0.02189853586250951,1.0,0.079375,8000,1.1598265195267694
0.758715,0.13,0.0335,0.758715,0.207785,0.0,0.0,14.52325,0.058621024238304155,6.026375,0.021958516388342862,1.0,0.075125,8000,1.1620638132736547
0.758715,0.14,0.0335,0.758715,0.207785,0.0,0.0,14.761875,0.06082775014288549,5.931625,0.02204593466665205,1.0,0.068625,8000,1.1691415235057572
0.758715,0.15,0.0335,0.758715,0.207785,0.0,0.0,14.989625,0.06282636241179822,5.825625,0.021921590143878237,1.0,0.064125,8000,1.1757907681072615
0.758715,0.16,0.0335,0.758715,0.207785,0.0,0.0,15.232875,0.06568838291321454,5.765,0.021921038786806762,1.0,0.064875,8000,1.182781878306506
0.758715,0.17,0.0335,0.758715,0.207785,0.0,0.0,15.41125,0.06471385218807969,5.7645,0.02161454064503597,1.0,0.05725,8000,1.1878378655896642
0.758715,0.18,0.0335,0.758715,0.207785,0.0,0.0,15.442,0.06490916653283647,5.665,0.02176794904097952,1.0,0.056875,8000,1.1887035481184287
0.758715,0.19,0.0335,0.758715,0.207785,0.0,0.0,15.665625,0.06877435775023544,5.589625,0.02184017042177971,1.0,0.055625,8000,1.1949477262931478
0.758715,0.2,0.0335,0.758715,0.207785,0.0,0.0,16.01975,0.06963203156353373,5.505875,0.021426253080905462,1.0,0.0455,8000,1.2046557343157809
0.758715,0.21,0.0335,0.758715,0.207785,0.0,0.0,16.076875,0.0698881692335815,5.47475,0.021639318085337162,1.0,0.047375,8000,1.2062016350747577
0.758715,0.22,0.0335,0.758715,0.207785,0.0,0.0,16.22,0.07064686916286746,5.407875,0.021596381027988536,1.0,0.04525,8000,1.2100508498751372
0.758715,0.23,0.0335,0.758715,0.207785,0.0,0.0,16.571,0.0742518706332478,5.340875,0.02114274772278981,1.0,0.04125,8000,1.2193487173135786
0.758715,0.24,0.0335,0.758715,0.207785,0.0,0.0,16.819625,0.07494348402727646,5.299,0.021164672639117053,1.0,0.04175,8000,1.2258163088075402
0.758715,0.25,0.0335,0.758715,0.207785,0.0,0.0,16.922875,0.07564857024471369,5.251375,0.0209392695144279,1.0,0.037125,8000,1.2284741465616589
0.758715,0.26,0.0335,0.758715,0.207785,0.0,0.0,17.333625,0.07938700433307076,5.181625,0.020571705551692552,1.0,0.03125,8000,1.2388893966934929
